COLUMNA,DESCRIPCION,ORIGEN,TIPO_DATO,LONGITUD,CODIGO_VALIDO
rnsnni1,Realización de aseguramientos de mercancía apócrifa o pirata por parte de la Guardia Nacional,SECC IV. 15,Numérico,2,0 al 98
