COLUMNA,DESCRIPCION,ORIGEN,TIPO_DATO,LONGITUD,CODIGO_VALIDO
rnsnni1,Realización de aseguramientos de especies de fauna por parte de la Guardia Nacional,SECC IV. 27,Numérico,2,0 al 98
